/*
From CIE's open access data sets: CIE 2006, CIE 2006 LMS cone
fundamentals for 2° field size in terms of energy, International
Commission on Illumination (CIE), Vienna, Austria, DOI:
10.25039/CIE.DS.tijidesg
    
Original data have been extrapolated and interpolated with cubic
splines on log-transformed values to 1 nm spectral resolution.

Column 1: Wavelength [nm]
Column 2: Long-wavelength cones
Column 3: Medium-wavelength cones
Column 4: Short-wavelength cones
*/

802  5.1776e-06  4.4976e-07  6.2601e-08
803  4.8714e-06  4.2525e-07  6.2601e-08
804  4.5830e-06  4.0205e-07  6.2601e-08
805  4.3110e-06  3.8005e-07  6.2601e-08
806  4.0542e-06  3.5916e-07  6.2601e-08
807  3.8121e-06  3.3936e-07  6.2601e-08
808  3.5844e-06  3.2063e-07  6.2601e-08
809  3.3705e-06  3.0296e-07  6.2601e-08
810  3.1701e-06  2.8633e-07  6.2601e-08
811  2.9825e-06  2.7068e-07  6.2601e-08
812  2.8069e-06  2.5598e-07  6.2601e-08
813  2.6426e-06  2.4215e-07  6.2601e-08
814  2.4887e-06  2.2913e-07  6.2601e-08
815  2.3447e-06  2.1688e-07  6.2601e-08
816  2.2097e-06  2.0534e-07  6.2601e-08
817  2.0831e-06  1.9445e-07  6.2601e-08
818  1.9642e-06  1.8416e-07  6.2601e-08
819  1.8522e-06  1.7441e-07  6.2601e-08
820  1.7467e-06  1.6516e-07  6.2601e-08
821  1.6471e-06  1.5637e-07  6.2601e-08
822  1.5531e-06  1.4803e-07  6.2601e-08
823  1.4645e-06  1.4012e-07  6.2601e-08
824  1.3810e-06  1.3261e-07  6.2601e-08
825  1.3024e-06  1.2551e-07  6.2601e-08
826  1.2285e-06  1.1878e-07  6.2601e-08
827  1.1589e-06  1.1241e-07  6.2601e-08
828  1.0935e-06  1.0640e-07  6.2601e-08
829  1.0320e-06  1.0071e-07  6.2601e-08
830  9.7432e-07  9.5341e-08  6.2601e-08
