/*
Particulate absorption and scattering spectra, normalized by SPM 
Scattering spectra estimated from LISST-VSF PSD power-function fit 
(see Boss et al. 2013) scaled by LISST-VSF scattering coefficient at 515 nm 
Total (a_p) and bleached (a_d) absorption spectra from UV/VIS 
spectrophotometer measurements with GF/F filter.

Lat, Lon =  59.8787 ,  5.65556 
Date Time UTC =  20-May-2022 11:32:00 
Depth = 1 m  
SPM =  20.13  g/m3 
POC = -999 mg/m3 
PSD power-law exponent (~1.5-147 um) =  4.453 
Scattering spectra power-function exponent (400-700 nm) =  1.252 

Created by Elinor Tessin on  04-Jun-2024 11:49:35 
Data Version:  V1_04-Jun-2024 
Column 1: wavelength [nm]
Column 2: a_p [m^2/g]
Column 3: a_d [m^2/g]
Column 4: b_p [m^2/g]
*/
719   2.199e-05   1.074e-05  0.232
720   2.232e-05   9.856e-06  0.232
721   2.400e-05   6.095e-06  0.231
722   2.568e-05   2.335e-06  0.231
723   2.524e-05  -5.847e-07  0.231
724   2.481e-05  -3.504e-06  0.230
725   2.117e-05  -2.342e-06  0.230
726   1.754e-05  -1.179e-06  0.229
727   1.681e-05  -5.127e-06  0.229
728   1.608e-05  -9.076e-06  0.229
729   2.170e-05  -2.932e-06  0.228
730   2.733e-05   3.212e-06  0.228
731   2.531e-05   6.216e-06  0.227
732   2.329e-05   9.220e-06  0.227
733   1.537e-05   7.548e-06  0.227
734   7.442e-06   5.877e-06  0.226
735   7.894e-06   8.455e-06  0.226
736   8.346e-06   1.103e-05  0.225
737   8.097e-06   3.394e-06  0.225
738   7.849e-06  -4.245e-06  0.225
739   5.606e-06  -6.198e-06  0.224
740   3.364e-06  -8.152e-06  0.224
741   5.147e-06  -1.662e-06  0.224
742   6.930e-06   4.827e-06  0.223
743   8.726e-06   8.511e-06  0.223
744   1.052e-05   1.220e-05  0.222
745   7.730e-06   1.008e-05  0.222
746   4.938e-06   7.963e-06  0.222
747   1.161e-05   8.646e-06  0.221
748   1.828e-05   9.329e-06  0.221
749   2.400e-05   1.167e-05  0.221
750   2.972e-05   1.402e-05  0.220
751   2.575e-05   1.563e-05  0.220
752   2.178e-05   1.725e-05  0.220
753   1.851e-05   1.895e-05  0.219
754   1.524e-05   2.066e-05  0.219
755   1.533e-05   1.475e-05  0.218
756   1.541e-05   8.838e-06  0.218
757   1.139e-05   8.557e-06  0.218
758   7.367e-06   8.276e-06  0.217
759   9.290e-07   1.191e-05  0.217
760  -5.509e-06   1.555e-05  0.217
761  -4.755e-06   1.312e-05  0.216
762  -4.000e-06   1.070e-05  0.216
763  -3.882e-06   1.152e-05  0.216
764  -3.764e-06   1.234e-05  0.215
765  -4.666e-06   1.325e-05  0.215
766  -5.569e-06   1.416e-05  0.214
767  -7.054e-06   9.043e-06  0.214
768  -8.539e-06   3.923e-06  0.214
769  -7.290e-06   4.013e-06  0.213
770  -6.041e-06   4.104e-06  0.213
771  -3.153e-06   6.553e-06  0.213
772  -2.655e-07   9.001e-06  0.212
773  -4.840e-06   5.123e-06  0.212
774  -9.414e-06   1.244e-06  0.212
775  -1.414e-05   1.834e-06  0.211
776  -1.887e-05   2.424e-06  0.211
777  -1.790e-05   1.823e-06  0.211
778  -1.693e-05   1.223e-06  0.210
779  -1.964e-05  -2.154e-07  0.210
780  -2.235e-05  -1.654e-06  0.210
781  -1.759e-05   7.899e-06  0.209
782  -1.284e-05   1.745e-05  0.209
783  -1.060e-05   1.054e-05  0.209
784  -8.366e-06   3.620e-06  0.208
785  -7.576e-06  -4.779e-07  0.208
786  -6.786e-06  -4.576e-06  0.208
787  -3.759e-06   4.336e-06  0.207
788  -7.312e-07   1.325e-05  0.207
789  -6.163e-06   8.214e-06  0.207
790  -1.159e-05   3.180e-06  0.206
791  -1.119e-05  -7.523e-06  0.206
792  -1.079e-05  -1.823e-05  0.206
793  -1.229e-05  -1.484e-05  0.205
794  -1.378e-05  -1.146e-05  0.205
795  -1.418e-05  -2.178e-06  0.205
796  -1.459e-05   7.104e-06  0.204
797  -1.338e-05   3.918e-06  0.204
798  -1.218e-05   7.322e-07  0.204
799  -6.236e-06  -1.267e-07  0.203
800  -2.962e-07  -9.856e-07  0.203
801   9.627e-07  -2.295e-06  0.203
802   2.222e-06  -3.604e-06  0.203
803  -8.996e-06  -1.611e-05  0.202
804  -2.021e-05  -2.861e-05  0.202
805  -2.009e-05  -2.442e-05  0.202
806  -1.997e-05  -2.023e-05  0.201
807  -1.903e-05  -5.991e-06  0.201
808  -1.809e-05   8.251e-06  0.201
809  -1.456e-05   1.216e-05  0.200
810  -1.103e-05   1.607e-05  0.200
811  -1.510e-05   8.637e-06  0.200
812  -1.916e-05   1.204e-06  0.199
813  -2.862e-05  -8.638e-06  0.199
814  -3.808e-05  -1.848e-05  0.199
815  -3.472e-05  -1.324e-05  0.198
816  -3.135e-05  -7.998e-06  0.198
817  -2.172e-05  -3.698e-06  0.198
818  -1.208e-05   6.026e-07  0.198
819  -4.529e-06   3.555e-06  0.197
820   3.024e-06   6.508e-06  0.197
821   4.294e-06   8.875e-06  0.197
822   5.564e-06   1.124e-05  0.196
823  -6.046e-06   6.948e-06  0.196
824  -1.766e-05   2.653e-06  0.196
825  -1.401e-05   1.184e-06  0.195
826  -1.037e-05  -2.857e-07  0.195
827   2.106e-06   2.666e-06  0.195
828   1.459e-05   5.618e-06  0.195
829   8.789e-06   3.644e-06  0.194
830   2.992e-06   1.669e-06  0.194
831   4.323e-06   1.032e-05  0.194
832   5.653e-06   1.896e-05  0.193
833   5.805e-06   1.841e-05  0.193
834   5.956e-06   1.786e-05  0.193
835  -1.547e-06   7.927e-06  0.193
836  -9.051e-06  -2.005e-06  0.192
837  -1.549e-05   4.011e-07  0.192
838  -2.193e-05   2.808e-06  0.192
839  -2.149e-05  -2.580e-06  0.191
840  -2.106e-05  -7.968e-06  0.191
841  -1.505e-05  -5.925e-06  0.191
842  -9.036e-06  -3.883e-06  0.191
843   3.738e-06   5.433e-06  0.190
844   1.651e-05   1.475e-05  0.190
845   2.413e-05  -2.484e-09  0.190
846   3.174e-05  -1.475e-05  0.189
847   2.459e-05  -1.366e-05  0.189
848   1.744e-05  -1.256e-05  0.189
849   2.006e-05   2.081e-06  0.189
850   2.269e-05   1.672e-05  0.188
851   2.741e-05   2.422e-05  0.188
852   3.213e-05   3.172e-05  0.188
853   3.675e-05   3.027e-05  0.187
854   4.138e-05   2.883e-05  0.187
855   4.302e-05   1.810e-05  0.187
856   4.466e-05   7.372e-06  0.187
857   3.396e-05  -2.499e-06  0.186
858   2.326e-05  -1.237e-05  0.186
859   1.419e-05  -9.128e-06  0.186
860   5.112e-06  -5.887e-06  0.186
861   1.082e-06   1.202e-06  0.185
862  -2.947e-06   8.291e-06  0.185
863  -1.413e-05   9.762e-06  0.185
864  -2.532e-05   1.123e-05  0.184
865  -1.899e-05   6.859e-06  0.184
866  -1.266e-05   2.487e-06  0.184
867  -1.008e-06  -5.304e-06  0.184
868   1.064e-05  -1.309e-05  0.183
869   1.929e-05  -3.855e-06  0.183
870   2.793e-05   5.385e-06  0.183
871   3.265e-05  -1.880e-06  0.183
872   3.737e-05  -9.146e-06  0.182
873   2.582e-05  -2.100e-05  0.182
874   1.426e-05  -3.286e-05  0.182
875   2.654e-05  -6.518e-06  0.182
876   3.882e-05   1.983e-05  0.181
877   4.366e-05   2.584e-05  0.181
878   4.850e-05   3.186e-05  0.181
879   3.429e-05   6.051e-06  0.181
880   2.008e-05  -1.976e-05  0.180
881   4.581e-05  -1.593e-05  0.180
882   7.154e-05  -1.210e-05  0.180
883   5.106e-05   5.440e-07  0.180
884   3.058e-05   1.318e-05  0.179
885   3.005e-06   1.968e-05  0.179
886  -2.457e-05   2.617e-05  0.179
887  -2.828e-05   1.969e-05  0.179
888  -3.200e-05   1.321e-05  0.178
889  -4.730e-05  -8.992e-06  0.178
890  -6.259e-05  -3.119e-05  0.178
891  -5.294e-05  -3.075e-05  0.178
892  -4.328e-05  -3.031e-05  0.177
893  -7.231e-05  -2.669e-05  0.177
